master_item_id,itemname,material,altitude,description,radius,item_id,id,quantity,latitude,longitude,location,timestamp,manual_upload,log_index,project_id,project_name
138,Mask,OTHER ITEMS,86.272596030496,,4.9296627807921,3409,2167386,1,34.067923830521,-118.08341464281,Rosemead, California, United States of America,20220901030956,0,54684,154,Default
138,Mask,OTHER ITEMS,86.583476153202,,4.8341460864661,3409,2167405,1,34.068358744955,-118.08342017181,Rosemead, California, United States of America,20220901031216,0,54684,154,Default
138,Mask,OTHER ITEMS,85.890973215923,,4.7667721798515,3409,2167419,1,34.068798151388,-118.08341694615,Rosemead, California, United States of America,20220901031420,0,54684,154,Default
138,Mask,OTHER ITEMS,85.025302534923,,4.7767029271729,3409,2167453,1,34.067205073474,-118.08056276075,Rosemead, California, United States of America,20220901031039,0,54685,154,Default
138,Mask,OTHER ITEMS,86.592392750084,,4.8214469841232,3409,2167478,1,34.069140740011,-118.08059850824,Rosemead, California, United States of America,20220901032350,0,54685,154,Default
138,Mask,OTHER ITEMS,8.7195600336418,,4.738616982433,3409,2167491,1,25.040752498194,121.44977134796,New Taipei, Taiwan,20220901034831,0,54688,854,HP Global Clean Up Challenge
138,Mask,OTHER ITEMS,29.5,,8.7569999694824,3409,2167520,1,34.0212275,-118.26724,Los Angeles, California, United States of America,20220901035519,0,54689,154,Default
138,Mask,OTHER ITEMS,137.71086340118,,4.7476015176842,3409,2167543,2,34.069909648723,-118.16623056618,Los Angeles, California, United States of America,20220901040011,0,54690,154,Default
138,Mask,OTHER ITEMS,137.71086340118,,4.7464850367931,3409,2167544,1,34.069909648723,-118.16623056618,Los Angeles, California, United States of America,20220901040012,0,54690,154,Default
138,Mask,OTHER ITEMS,131.3168345876,,4.7534678731543,3409,2167556,1,34.071427081339,-118.164904969,Los Angeles, California, United States of America,20220901041047,0,54690,154,Default
138,Mask,OTHER ITEMS,99.179598919116,,14.239819402144,3409,2167575,1,34.066103054792,-118.21304478655,Los Angeles, California, United States of America,20220901042215,0,54691,154,Default
138,Mask,OTHER ITEMS,100.5106567191,,14.238630579553,3409,2167587,1,34.067615251403,-118.21225604564,Los Angeles, California, United States of America,20220901042543,0,54691,154,Default
138,Mask,OTHER ITEMS,100.86499894131,,14.239114419923,3409,2167595,1,34.067256627642,-118.21163822835,Los Angeles, California, United States of America,20220901042740,0,54691,154,Default
138,Mask,OTHER ITEMS,99.67663057521,,14.239290406321,3409,2167599,1,34.06620908832,-118.21161771454,Los Angeles, California, United States of America,20220901042930,0,54691,154,Default
138,Mask,OTHER ITEMS,101.89926229976,,4.7273057673519,3409,2167626,1,34.064421959569,-118.2128668833,Los Angeles, California, United States of America,20220901043813,0,54691,154,Default
138,Mask,OTHER ITEMS,41.849005605094,,4.7400829077929,3409,2167635,1,33.974868666549,-118.18121235014,Bell, California, United States of America,20220901042143,0,54692,154,Default
138,Mask,OTHER ITEMS,8.7195600336418,,4.738616982433,3409,2167739,1,25.040752498194,121.44977134796,New Taipei, Taiwan,20220901034831,0,54694,854,HP Global Clean Up Challenge
138,Mask,OTHER ITEMS,16.39999961853,,7.5040001869202,3409,2167785,6,34.0070081,-118.2917593,Los Angeles, California, United States of America,20220901001211,0,54697,154,Default
132,Aquaculture Gear,PLASTIC,26.076161299832,,4.6587925717026,3411,2168344,1,41.595813619628,-70.940457412343,Bliss Corner, Massachusetts, United States of America,20220901153717,0,54710,154,Default
129,Foam Fragment,PLASTIC,108.81524925213,,14.235942721794,1918,2166609,1,34.062787099541,-118.27709070823,Los Angeles, California, United States of America,20220901003011,0,54658,154,Default
129,Foam Fragment,PLASTIC,107.66159328166,,14.236740624768,1918,2166623,4,34.062787457766,-118.2771891961,Los Angeles, California, United States of America,20220901003223,0,54658,154,Default
129,Foam Fragment,PLASTIC,132.69956149161,,4.9396853995905,1918,2166890,2,34.072175249622,-118.13749794264,Alhambra, California, United States of America,20220901010927,0,54663,154,Default
129,Foam Fragment,PLASTIC,26.799999237061,,3.808000087738,1918,2166964,1,25.2387974,121.6338342,New Taipei, Taiwan,20220901015023,0,54669,854,HP Global Clean Up Challenge
129,Foam Fragment,PLASTIC,343.20308608666,,8.0012082736809,1918,2167072,6,34.083188970363,-117.64149168768,Ontario, California, United States of America,20220901021620,0,54674,154,Default
129,Foam Fragment,PLASTIC,160.11381934118,,4.8309856588981,1918,2167109,1,34.127913743166,-118.21548128062,Los Angeles, California, United States of America,20220901021717,0,54675,,
129,Foam Fragment,PLASTIC,159.24169676099,,4.8062279828507,1918,2167110,1,34.127888475381,-118.21544430779,Los Angeles, California, United States of America,20220901021729,0,54675,,
129,Foam Fragment,PLASTIC,164.12484217435,,5.052994004763,1918,2167126,1,34.128492619324,-118.21456505704,Los Angeles, California, United States of America,20220901022305,0,54675,,
129,Foam Fragment,PLASTIC,62.035198022611,,4.7175992666815,1918,2167171,1,34.018410772104,-118.18615720111,East Los Angeles, California, United States of America,20220901013904,0,54677,154,Default
129,Foam Fragment,PLASTIC,86.140783339739,,4.8598089243755,1918,2167379,1,34.068108745014,-118.08218764564,Rosemead, California, United States of America,20220901030642,0,54684,154,Default
129,Foam Fragment,PLASTIC,85.641123482957,,4.8529304239053,1918,2167380,1,34.067976810939,-118.08218929536,Rosemead, California, United States of America,20220901030717,0,54684,154,Default
129,Foam Fragment,PLASTIC,100.02884211484,,14.240367913219,1918,2167580,1,34.067324982691,-118.21289902283,Los Angeles, California, United States of America,20220901042412,0,54691,154,Default
129,Foam Fragment,PLASTIC,41.04453395959,,4.7379627114181,1918,2167636,1,33.974430865595,-118.18126876798,Bell, California, United States of America,20220901042234,0,54692,154,Default
129,Foam Fragment,PLASTIC,96.044331177297,,5,1918,2168394,3,43.218772485892,-79.759825291186,Hamilton, Ontario, Canada,20220901154036,0,54711,831,Green Venture Cleans Up
129,Foam Fragment,PLASTIC,97.66628743121,,5,1918,2168444,1,43.218626976053,-79.760085130185,Hamilton, Ontario, Canada,20220901155626,0,54711,831,Green Venture Cleans Up
129,Foam Fragment,PLASTIC,2.531665802002,,10,1918,2168471,1,27.713214699205,-82.6843526122,Saint Petersburg, Florida, United States of America,20220901210320,0,54713,154,Default
129,Foam Fragment,PLASTIC,3.6690144495221,,9.0127006478367,1918,2168735,10,48.633872904851,-123.40692034017,British Columbia, Canada,20220901221819,0,54716,154,Default
129,Foam Fragment,PLASTIC,1.8863942716271,,4.7834771640027,1918,2168739,34,48.633832333834,-123.40698166277,British Columbia, Canada,20220901221930,0,54716,154,Default
110,Other Paper,BOAT PARTS,133.65605527256,,4.7240673912586,4844,2166597,1,34.070169086015,-118.16592651093,Los Angeles, California, United States of America,20220901002601,0,54657,154,Default
110,Other Paper,BOAT PARTS,133.0781830363,,4.7153034902311,4844,2166598,1,34.070259004252,-118.16582932783,Los Angeles, California, United States of America,20220901002611,0,54657,154,Default
110,Other Paper,BOAT PARTS,132.65675310977,,4.7168722791046,4844,2166599,1,34.070261267908,-118.16581899846,Los Angeles, California, United States of America,20220901002612,0,54657,154,Default
110,Other Paper,BOAT PARTS,132.65675310977,,4.7168722791046,4844,2166600,1,34.070261267908,-118.16581899846,Los Angeles, California, United States of America,20220901002612,0,54657,154,Default
110,Other Paper,BOAT PARTS,133.52020660322,,4.7270659567692,4844,2166601,1,34.070332765903,-118.16577870788,Los Angeles, California, United States of America,20220901002622,0,54657,154,Default
110,Other Paper,BOAT PARTS,131.54286841489,,10.286545314129,4844,2166607,1,34.070681523535,-118.16565446832,Los Angeles, California, United States of America,20220901002829,0,54657,154,Default
110,Other Paper,BOAT PARTS,108.54655726906,,14.236723744827,4844,2166624,1,34.062791891763,-118.27723781316,Los Angeles, California, United States of America,20220901003236,0,54658,154,Default
110,Other Paper,BOAT PARTS,107.3819728801,,14.229299450244,4844,2166625,1,34.062798806336,-118.27725147579,Los Angeles, California, United States of America,20220901003240,0,54658,154,Default
110,Other Paper,BOAT PARTS,105.38479675725,,14.249421990276,4844,2166648,1,34.063186647104,-118.27732692698,Los Angeles, California, United States of America,20220901003643,0,54658,154,Default
